,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
5678,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,4,14,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,350.0,350.0,0.0,1.0,2.0,1.304610212902193,0,0,0,0.0,0.0,1.5 baths,175.0,2.0,0.0,0.0
5679,"Amsterdam, Netherlands",within a few hours,90.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire townhouse,Entire home/apt,3.0,3,20,t,0,5,5,1,5.0,5.0,5.0,5.0,5.0,5.0,4.6,f,260.0,260.0,0.0,3.0,4.0,2.08,0,0,24,17.095890410958905,6.575342465753424,2 baths,65.0,1.3333333333333333,0.0,0.0
5680,host location not available,a few days or more,0.0,33.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,365,t,29,2,2,0,4.0,3.5,4.5,5.0,3.0,4.0,3.5,f,414.24657534246575,414.24657534246575,22.600071004166047,1.0,2.0,0.66,59,89,364,413.1506849315069,99.72602739726028,1 bath,207.12328767123287,2.0,0.0,5.4557049712437875
5681,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,2,30,t,0,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,t,300.0,300.0,0.0,2.0,4.0,1.26,0,0,0,0.0,0.0,3 baths,75.0,2.0,0.0,0.0
5682,"Amsterdam, Netherlands",within a few hours,100.0,46.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,1,1125,t,0,4,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,175.06575342465754,175.06575342465754,0.7493988759648011,1.0,2.0,1.25,0,0,66,31.695890410958903,18.08219178082192,1 bath,87.53287671232877,2.0,0.0,0.42806708982480546
5683,"Amsterdam, Netherlands",within an hour,100.0,93.0,t,Jordaan,22,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.60261477652782,5,365,t,3,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,f,134.18082191780823,134.18082191780823,22.57040667698199,1.0,2.0,2.28,15,15,15,7.457534246575342,4.10958904109589,1.5 baths,67.09041095890412,2.0,0.0,16.820888674245396
5684,"Düsseldorf, Germany",within an hour,90.0,100.0,f,host neighbourhood not available,5,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,1,1125,t,0,9,9,0,4.56,4.67,4.67,4.67,4.44,4.11,4.22,t,233.0,233.0,0.0,2.0,4.0,2.48,0,0,0,0.0,0.0,1 bath,58.25,2.0,0.0,0.0
5685,host location not available,within an hour,100.0,88.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,3,30,t,0,3,3,0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,f,298.1013698630137,298.1013698630137,2.236835305572178,2.0,4.0,1.23,0,5,123,101.08767123287672,33.6986301369863,2 baths,74.52534246575343,2.0,0.0,0.7503606261856728
5686,"Amsterdam, Netherlands",within a few hours,100.0,77.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,1,19,t,16,5,5,3,5.0,5.0,5.0,5.0,5.0,5.0,4.6,f,440.0,440.0,0.0,2.0,4.0,2.05,33,33,152,183.23287671232876,41.64383561643836,1.5 baths,110.0,2.0,0.0,0.0
5687,"Amsterdam, Netherlands",within a few hours,100.0,92.0,f,host neighbourhood not available,2,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,2,60,t,0,5,5,3,5.0,5.0,5.0,5.0,5.0,4.8,5.0,f,390.7917808219178,390.7917808219178,31.380778017168716,2.0,4.0,2.83,9,18,18,17.057534246575344,4.931506849315069,1.5 baths,97.69794520547946,2.0,0.0,8.030050670760858
5688,"Amsterdam, Netherlands",within a day,100.0,57.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,4,14,t,0,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,190.0,190.0,0.0,1.0,2.0,0.95,0,0,0,0.0,0.0,1 bath,95.0,2.0,0.0,0.0
5689,host location not available,within a few hours,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,30,t,0,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,300.0,300.0,0.0,1.0,2.0,1.4,0,0,100,82.1917808219178,27.397260273972602,2.5 baths,150.0,2.0,0.0,0.0
5690,"Sneek, Netherlands",within a few hours,100.0,7.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,30,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,175.0,175.0,0.0,1.0,2.0,0.44,0,2,25,11.986301369863014,6.8493150684931505,1.5 baths,87.5,2.0,0.0,0.0
5691,"Amsterdam, Netherlands",within an hour,100.0,60.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,365,t,1,3,3,1,5.0,5.0,4.33,5.0,5.0,4.67,4.67,f,130.21917808219177,130.21917808219177,2.0850499726695477,1.0,2.0,0.83,10,10,259,92.3013698630137,70.95890410958904,1 bath,65.10958904109589,2.0,0.0,1.6011850200386808
5692,"Amsterdam, Netherlands",within an hour,100.0,86.0,f,host neighbourhood not available,1,['phone'],t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,7,t,0,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,460.0,460.0,0.0,1.0,2.0,0.63,0,0,0,0.0,0.0,1 bath,230.0,2.0,0.0,0.0
5693,"Amsterdam, Netherlands",within a day,100.0,50.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,3.0,20,30,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,168.94520547945206,168.94520547945206,2.0427465549798045,2.0,4.0,1.304610212902193,0,0,64,29.80821917808219,17.534246575342465,2 baths,42.236301369863014,2.0,0.0,1.209117801942153
5694,Netherlands,response not available,94.96734148204736,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.60261477652782,4,30,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,210.0,210.0,0.0,1.0,2.0,0.37,0,0,0,0.0,0.0,1 bath,105.0,2.0,0.0,0.0
5695,"Amsterdam, Netherlands",within a few hours,100.0,59.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,3,365,t,0,6,6,1,5.0,5.0,5.0,5.0,5.0,4.67,4.33,f,274.3835616438356,274.3835616438356,6.780770599069547,1.0,2.0,2.05,0,0,115,86.64383561643835,31.506849315068493,1.5 baths,137.1917808219178,2.0,0.0,2.471274357124698
5696,"Amsterdam, Netherlands",within a day,50.0,67.0,f,host neighbourhood not available,2,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,1.0,5,365,t,1,1,1,0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,f,100.78082191780823,100.78082191780823,7.585133260223088,1.0,2.0,0.67,6,14,27,9.104109589041096,7.397260273972603,1 bath,50.39041095890411,2.0,0.0,7.526365746857216
5697,host location not available,within an hour,100.0,89.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire loft,Entire home/apt,2.0,2,30,t,0,5,5,1,5.0,4.8,5.0,4.8,4.8,5.0,4.6,f,250.09315068493152,250.09315068493152,0.2910424457938211,2.0,4.0,2.03,0,0,114,78.17534246575343,31.232876712328768,1.5 baths,62.52328767123288,2.0,0.0,0.11637361718893201
5698,"Amsterdam, Netherlands",within an hour,80.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,2,3,t,0,1,1,0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,t,200.0,200.0,0.0,1.0,4.0,0.28,0,0,31,16.986301369863014,8.493150684931507,1.5 baths,50.0,4.0,0.0,0.0
5699,Netherlands,within an hour,100.0,60.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,3,14,t,2,5,5,1,4.8,5.0,5.0,4.8,5.0,5.0,5.0,t,277.6958904109589,277.6958904109589,18.022516734310642,1.0,2.0,1.69,2,8,17,15.975342465753425,4.657534246575342,1 bath,138.84794520547945,2.0,0.0,6.490019246463939
5700,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Entire condo,Entire home/apt,3.0,7,14,t,0,4,4,0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,t,254.67123287671234,254.67123287671234,3.265936390808335,3.0,4.0,2.5,0,0,0,0.0,0.0,1.5 baths,63.667808219178085,1.3333333333333333,0.0,1.2824127617073233
5701,"Amsterdam, Netherlands",within a day,100.0,50.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire townhouse,Entire home/apt,1.0,5,14,t,1,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,t,170.06027397260274,170.06027397260274,28.106873840176345,1.0,4.0,1.304610212902193,2,2,2,0.7013698630136986,0.547945205479452,2 baths,42.515068493150686,4.0,0.0,16.527595295244822
5702,host location not available,within an hour,100.0,89.0,f,host neighbourhood not available,2,"['email', 'phone']",f,neighbourhood not available,Entire vacation home,Entire home/apt,1.0,1,365,t,6,5,5,0,4.8,4.8,4.6,5.0,5.0,5.0,4.8,f,460.0,460.0,0.0,2.0,4.0,1.47,31,61,327,412.1095890410959,89.58904109589041,1 bath,115.0,2.0,0.0,0.0
5703,"Amsterdam, Netherlands",within a day,50.0,56.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,3,30,t,8,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,f,323.3205479452055,323.3205479452055,32.72166570167753,2.0,3.0,0.32,20,50,325,293.1835616438356,89.04109589041096,1 bath,107.77351598173516,1.5,0.0,10.120502983690047
5704,"Amsterdam, Netherlands",within a few hours,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,365,t,0,7,7,0,5.0,5.0,4.71,5.0,5.0,4.71,4.86,f,335.0,335.0,0.0,2.0,4.0,2.04,0,0,129,118.3972602739726,35.342465753424655,1 bath,83.75,2.0,0.0,0.0
5705,"Rotterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,21,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,243.46575342465752,243.46575342465752,10.26313443084651,1.0,2.0,0.5,0,2,4,2.684931506849315,1.095890410958904,1 bath,121.73287671232876,2.0,0.0,4.2154324731435056
5706,"Amsterdam, Netherlands",within a few hours,96.0,83.0,f,Stadionbuurt,6,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,2,31,t,10,3,3,2,4.67,5.0,5.0,5.0,4.67,4.67,4.33,f,243.93150684931507,243.93150684931507,27.716841771351092,4.0,4.0,2.31,25,50,140,96.04109589041096,38.35616438356164,1 bath,60.98287671232877,1.0,0.0,11.362550959221823
5707,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,1,[],f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,18,t,0,5,5,0,4.8,5.0,4.8,5.0,5.0,5.0,5.0,f,202.2986301369863,202.2986301369863,2.4021792504488473,1.0,2.0,1.47,0,0,0,0.0,0.0,1 bath,101.14931506849315,2.0,0.0,1.1874421733959415
5708,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,3,1125,t,0,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,250.0,250.0,0.0,2.0,4.0,0.71,0,0,10,6.8493150684931505,2.73972602739726,1.5 baths,62.5,2.0,0.0,0.0
5709,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,neighbourhood not available,Private room in condo,Private room,1.0,3,31,t,7,13,13,3,5.0,5.0,5.0,5.0,5.0,5.0,4.92,f,169.78082191780823,169.78082191780823,11.14742193541231,1.0,2.0,4.43,37,67,67,30.78082191780822,18.356164383561644,1.5 baths,84.89041095890411,2.0,0.0,6.565772158182175
5710,"Amsterdam, Netherlands",within a few hours,100.0,71.0,t,host neighbourhood not available,13,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire guest suite,Entire home/apt,1.0,2,365,t,5,7,7,1,4.71,4.71,4.43,4.71,4.71,5.0,4.57,f,101.0958904109589,101.0958904109589,6.985393677032246,1.0,2.0,2.14,6,15,83,22.82191780821918,22.73972602739726,1 bath,50.54794520547945,2.0,0.0,6.90967125234897
5711,"Amsterdam, Netherlands",within a day,100.0,67.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,4,30,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,286.8821917808219,286.8821917808219,23.44668573820138,1.0,2.0,0.29,13,13,13,9.167123287671233,3.5616438356164384,1.5 baths,143.44109589041096,2.0,0.0,8.172931750366248
5712,"Amsterdam, Netherlands",within an hour,100.0,87.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,1125,t,3,10,10,4,5.0,5.0,5.0,5.0,5.0,4.9,5.0,f,220.55342465753424,220.55342465753424,5.4601976927484825,1.0,4.0,2.88,12,12,56,33.45753424657534,15.342465753424658,1 bath,55.13835616438356,4.0,0.0,2.4756803034125814
5713,"Amsterdam, Netherlands",within a day,100.0,25.0,f,host neighbourhood not available,2,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,3,1125,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,162.0,162.0,0.0,1.0,2.0,0.45,0,0,76,33.73150684931507,20.82191780821918,1 bath,81.0,2.0,0.0,0.0
5714,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,3,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,3,365,t,1,11,11,4,4.55,4.64,4.55,5.0,4.91,4.82,4.36,t,175.0,175.0,0.0,2.0,4.0,3.51,2,2,2,0.958904109589041,0.547945205479452,1.5 baths,43.75,2.0,0.0,0.0
5715,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,2,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire home,Entire home/apt,3.0,20,1125,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,t,159.23013698630137,159.23013698630137,2.251170936552539,3.0,3.0,1.304610212902193,0,0,95,41.61369863013699,26.027397260273972,2 baths,53.07671232876712,1.0,0.0,1.4137844626398883
5716,"Amsterdam, Netherlands",within a day,100.0,54.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,3,365,t,19,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,500.0,500.0,0.0,2.0,4.0,0.88,43,73,348,476.71232876712327,95.34246575342465,1.5 baths,125.0,2.0,0.0,0.0
5717,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Weesperbuurt en Plantage,253,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,3,1001,t,7,4,4,2,5.0,5.0,5.0,5.0,5.0,5.0,4.75,f,228.66027397260274,228.66027397260274,50.1219357664853,3.0,4.0,1.85,16,46,80,55.02739726027397,21.91780821917808,1 bath,57.165068493150685,1.3333333333333333,0.0,21.9198266912296
5718,"Amsterdam, Netherlands",within a day,100.0,82.0,f,host neighbourhood not available,1,['phone'],t,neighbourhood not available,Private room in loft,Private room,1.0,2,14,t,0,8,8,4,4.88,4.88,5.0,4.88,4.88,4.88,4.75,f,122.84931506849315,122.84931506849315,4.5200142008332085,1.0,2.0,2.35,0,0,0,0.0,0.0,1 shared bath,61.42465753424658,2.0,0.0,3.679315752239342
5719,host location not available,within a day,100.0,80.17012104128669,f,host neighbourhood not available,1,['phone'],t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,2,10,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,361.26027397260276,361.26027397260276,74.31630265684697,2.0,4.0,1.304610212902193,0,0,262,290.71232876712327,71.78082191780823,1 bath,90.31506849315069,2.0,0.0,20.5714018426734
5720,"Amsterdam, Netherlands",within a day,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,3,365,t,3,5,5,0,4.8,4.8,4.8,4.6,5.0,4.8,4.6,f,499.3150684931507,499.3150684931507,11.9900103936486,2.0,4.0,1.7,6,6,130,178.35616438356163,35.61643835616438,1.5 baths,124.82876712328768,2.0,0.0,2.401291519166935
5721,host location not available,within a day,90.0,50.0,f,host neighbourhood not available,2,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,2.0,4,14,t,0,7,7,1,5.0,5.0,5.0,5.0,5.0,5.0,4.71,f,290.0,290.0,0.0,2.0,4.0,2.06,0,0,0,0.0,0.0,1.5 baths,72.5,2.0,0.0,0.0
5722,"Amsterdam, Netherlands",response not available,94.96734148204736,97.0,f,host neighbourhood not available,37,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire condo,Entire home/apt,1.0,2,365,t,23,7,7,0,5.0,4.86,4.86,4.71,5.0,4.86,4.43,f,353.84657534246577,353.84657534246577,35.817586087418114,1.0,2.0,2.04,23,23,23,26.78082191780822,6.301369863013699,2 baths,176.92328767123288,2.0,0.0,10.122349227981797
5723,host location not available,response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,1,['phone'],t,neighbourhood not available,Entire condo,Entire home/apt,1.0,14,30,t,0,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,161.35616438356163,161.35616438356163,20.65664479673836,1.0,2.0,1.304610212902193,0,16,49,19.55068493150685,13.424657534246576,1.5 baths,80.67808219178082,2.0,0.0,12.801893795414724
5724,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Weesperbuurt en Plantage,253,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.60261477652782,3,1001,t,9,3,3,1,5.0,5.0,5.0,5.0,5.0,4.67,4.33,f,132.66301369863012,132.66301369863012,29.10994461533815,1.0,2.0,1.38,39,69,103,42.18082191780822,28.21917808219178,1 bath,66.33150684931506,2.0,0.0,21.942773500884776
5725,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Weesperbuurt en Plantage,253,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.60261477652782,3,1001,t,7,10,10,4,4.8,4.9,4.8,5.0,5.0,4.8,4.9,f,133.42465753424656,133.42465753424656,30.030624391189452,1.0,2.0,4.55,37,67,101,42.02739726027397,27.671232876712327,1 bath,66.71232876712328,2.0,0.0,22.507552161774438
5726,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Weesperbuurt en Plantage,253,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,3.0,3,365,t,4,1,1,0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,f,422.6027397260274,422.6027397260274,81.89089829304906,4.0,6.0,0.6,8,38,51,57.80821917808219,13.972602739726028,2 baths,70.4337899543379,1.5,0.0,19.377749028825225
5727,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Weesperbuurt en Plantage,253,"['email', 'phone', 'work_email']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,4.0,3,1001,t,2,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,570.1369863013699,570.1369863013699,64.07612982983282,5.0,8.0,1.304610212902193,6,36,49,75.75342465753425,13.424657534246576,3 baths,71.26712328767124,1.6,0.0,11.238725318543478
5728,"Amsterdam, Netherlands",within a few hours,100.0,60.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,3,16,t,11,4,4,1,4.5,4.75,5.0,5.0,5.0,4.5,4.0,f,602.3287671232877,602.3287671232877,10.550838197160111,2.0,4.0,1.28,14,37,112,186.43835616438355,30.684931506849317,1.5 baths,150.58219178082192,2.0,0.0,1.7516742970040668
5729,"Amsterdam, Netherlands",within a day,100.0,67.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,4,31,t,0,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,450.0,450.0,0.0,2.0,4.0,1.0,0,0,105,129.45205479452054,28.767123287671232,1.5 baths,112.5,2.0,0.0,0.0
5730,"Amsterdam, Netherlands",within an hour,100.0,83.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,2,365,t,2,6,6,3,5.0,5.0,5.0,5.0,5.0,4.67,4.83,f,491.09589041095893,491.09589041095893,63.62151227159109,2.0,4.0,1.89,2,4,118,165.34246575342465,32.32876712328767,1.5 baths,122.77397260273973,2.0,0.0,12.955008077618269
5731,"Amsterdam, Netherlands",within a few hours,100.0,94.0,t,host neighbourhood not available,18,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,3.0,4,30,t,2,0,0,0,4.812650872418761,4.84459628324255,4.757246074975969,4.881909644344761,4.888492470362063,4.7789987183595,4.652210829862224,f,227.6164383561644,227.6164383561644,15.120968391013882,1.0,2.0,1.304610212902193,17,31,66,40.76712328767123,18.08219178082192,2 baths,113.8082191780822,2.0,0.0,6.643179420703017
